Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
16914,64_90,Pd,-40.68364639862557,16914,Pd_64_90,64,90,Py,Other,Py-Other
16700,51_79,Pd,-32.02127140843368,16700,Pd_51_79,51,79,Py,Other,Py-Other
12510,65_89,Cu,-2.085847151087364,12510,Cu_65_89,65,89,Py,Other,Py-Other
7640,54_88,Ag,25.252471551968483,7640,Ag_54_88,54,88,Py,Other,Py-Other
16944,66_85,Pd,-44.74764252686873,16944,Pd_66_85,66,85,Py,Other,Py-Other
19558,61_85,Pt,-55.535522181075066,19558,Pt_61_85,61,85,Py,Other,Py-Other
16888,62_87,Pd,-43.94891135186481,16888,Pd_62_87,62,87,Py,Other,Py-Other
19603,64_68,Pt,-51.83542644598492,19603,Pt_64_68,64,68,Py,Other,Py-Other
19598,63_89,Pt,-55.38231997180264,19598,Pt_63_89,63,89,Py,Other,Py-Other
7981,66_87,Ag,24.924793181562563,7981,Ag_66_87,66,87,Py,Other,Py-Other
7769,59_80,Ag,28.17764665497816,7769,Ag_59_80,59,80,Py,Other,Py-Other
16803,58_80,Pd,-41.457817748581874,16803,Pd_58_80,58,80,Py,Other,Py-Other
12316,57_89,Cu,-1.6556564482016256,12316,Cu_57_89,57,89,Py,Other,Py-Other
7577,52_86,Ag,22.511286884298897,7577,Ag_52_86,52,86,Py,Other,Py-Other
19247,50_86,Pt,-52.45408053669962,19247,Pt_50_86,50,86,Py,Other,Py-Other
12182,52_88,Cu,3.4320903281040955,12182,Cu_52_88,52,88,Py,Other,Py-Other
10170,63_86,Au,0.4589530331359128,10170,Au_63_86,63,86,Py,Other,Py-Other
19595,63_86,Pt,-54.94608256317588,19595,Pt_63_86,63,86,Py,Other,Py-Other
12504,65_79,Cu,4.749053578183521,12504,Cu_65_79,65,79,Py,Other,Py-Other
12512,66_68,Cu,18.95043540501501,12512,Cu_66_68,66,68,Py,Other,Py-Other
19634,65_80,Pt,-56.10367617897282,19634,Pt_65_80,65,80,Py,Other,Py-Other
15481,65_80,Ni,-69.11607119554537,15481,Ni_65_80,65,80,Py,Other,Py-Other
15470,65_69,Ni,-71.69612916035112,15470,Ni_65_69,65,69,Py,Other,Py-Other
15398,61_79,Ni,-60.29444652469829,15398,Ni_61_79,61,79,Py,Other,Py-Other
10002,58_67,Au,11.912961061942042,10002,Au_58_67,58,67,Py,Other,Py-Other
9839,52_71,Au,16.470791020794422,9839,Au_52_71,52,71,Py,Other,Py-Other
19453,59_80,Pt,-50.96338573295361,19453,Pt_59_80,59,80,Py,Other,Py-Other
19577,62_86,Pt,-54.985212598665385,19577,Pt_62_86,62,86,Py,Other,Py-Other
9853,52_87,Au,5.097103764885105,9853,Au_52_87,52,87,Py,Other,Py-Other
7948,65_71,Ag,34.204171619043336,7948,Ag_65_71,65,71,Py,Other,Py-Other
12206,53_80,Cu,8.805390761845047,12206,Cu_53_80,53,80,Py,Other,Py-Other
15230,56_67,Ni,-50.496425876714056,15230,Ni_56_67,56,67,Py,Other,Py-Other
19281,51_90,Pt,-51.72490348761494,19281,Pt_51_90,51,90,Py,Other,Py-Other
15097,50_90,Ni,-59.24621280061547,15097,Ni_50_90,50,90,Py,Other,Py-Other
10118,61_70,Au,4.834431711686193,10118,Au_61_70,61,70,Py,Other,Py-Other
454,53_70,Ag,26.8305,454,Ag_53_70,53,70,Py,Other,Py-Other
15274,58_70,Ni,-60.42867848115566,15274,Ni_58_70,58,70,Py,Other,Py-Other
7534,51_67,Ag,37.37748256394116,7534,Ag_51_67,51,67,Py,Other,Py-Other
15244,56_88,Ni,-68.17966664984124,15244,Ni_56_88,56,88,Py,Other,Py-Other
12197,53_70,Cu,3.1504239444620907,12197,Cu_53_70,53,70,Py,Other,Py-Other
15392,61_70,Ni,-61.6784089957946,15392,Ni_61_70,61,70,Py,Other,Py-Other
16705,51_85,Pd,-45.969289735672646,16705,Pd_51_85,51,85,Py,Other,Py-Other
9988,57_80,Au,8.676651646143,9988,Au_57_80,57,80,Py,Other,Py-Other
10130,61_86,Au,2.0250546280876733,10130,Au_61_86,61,86,Py,Other,Py-Other
10230,66_88,Au,4.461287237492797,10230,Au_66_88,66,88,Py,Other,Py-Other
19446,59_70,Pt,-49.97692206564534,19446,Pt_59_70,59,70,Py,Other,Py-Other
