Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
7834,5_88,Ag,17.782900044461712,7834,Ag_5_88,5,88,P,Other,P-Other
5422,30_68,Pt,-35.5,5422,Pt_30_68,30,68,P,Other,P-Other
16182,20_89,Pd,-37.360870388598414,16182,Pd_20_89,20,89,P,Other,P-Other
18163,27_87,Pt,-50.456157384527614,18163,Pt_27_87,27,87,P,Other,P-Other
8533,11_89,Au,-0.9783896750450368,8533,Au_11_89,11,89,P,Other,P-Other
14150,2_88,Ni,-67.73813712448464,14150,Ni_2_88,2,88,P,Other,P-Other
16961,67_83,Pd,-32.65856902403175,16961,Pd_67_83,67,83,Other,P,P-Other
1264,3_68,Au,2.53,1264,Au_3_68,3,68,P,Other,P-Other
13995,27_80,Ni,-67.42605305141478,13995,Ni_27_80,27,80,P,Other,P-Other
760,1_68,Au,10.07,760,Au_1_68,1,68,P,Other,P-Other
13987,27_71,Ni,-46.36558646285266,13987,Ni_27_71,27,71,P,Other,P-Other
17174,81_85,Pd,-47.06439435252105,17174,Pd_81_85,81,85,P,Other,P-Other
17997,23_68,Pt,-34.35771867349104,17997,Pt_23_68,23,68,P,Other,P-Other
18009,23_85,Pt,-42.84171399816114,18009,Pt_23_85,23,85,P,Other,P-Other
5198,12_71,Pt,-29.33,5198,Pt_12_71,12,71,P,Other,P-Other
19990,81_87,Pt,-46.16328415871976,19990,Pt_81_87,81,87,P,Other,P-Other
8117,71_82,Ag,17.21711406239774,8117,Ag_71_82,71,82,Other,P,P-Other
3396,15_70,Pd,-28.73,3396,Pd_15_70,15,70,P,Other,P-Other
16287,27_79,Pd,-32.5591573673446,16287,Pd_27_79,27,79,P,Other,P-Other
14243,31_87,Ni,-68.43707547990198,14243,Ni_31_87,31,87,P,Other,P-Other
16110,17_79,Pd,-35.7358397423086,16110,Pd_17_79,17,79,P,Other,P-Other
6230,1_67,Ag,29.482047549041454,6230,Ag_1_67,1,67,P,Other,P-Other
19512,5_79,Pt,-40.42649304687802,19512,Pt_5_79,5,79,P,Other,P-Other
3086,0_68,Pd,-20.81,3086,Pd_0_68,0,68,P,Other,P-Other
1576,6_69,Au,0.89,1576,Au_6_69,6,69,P,Other,P-Other
12097,4_85,Cu,-3.77549520759203,12097,Cu_4_85,4,85,P,Other,P-Other
6766,30_69,Ag,24.21872488808004,6766,Ag_30_69,30,69,P,Other,P-Other
11558,31_80,Cu,-5.724530224892078,11558,Cu_31_80,31,80,P,Other,P-Other
11112,1_88,Cu,2.292194839261356,11112,Cu_1_88,1,88,P,Other,P-Other
20000,82_89,Pt,-44.82238555530785,20000,Pt_82_89,82,89,P,Other,P-Other
15623,70_82,Ni,-78.48081590933725,15623,Ni_70_82,70,82,Other,P,P-Other
14079,29_68,Ni,-56.41592875572678,14079,Ni_29_68,29,68,P,Other,P-Other
16102,16_88,Pd,-31.85172224341659,16102,Pd_16_88,16,88,P,Other,P-Other
2849,2_71,Ni,-43.02,2849,Ni_2_71,2,71,P,Other,P-Other
13473,18_70,Ni,-56.0397440186789,13473,Ni_18_70,18,70,P,Other,P-Other
11220,22_87,Cu,6.48939649683598,11220,Cu_22_87,22,87,P,Other,P-Other
13796,23_89,Ni,-64.26941782888025,13796,Ni_23_89,23,89,P,Other,P-Other
6132,18_86,Ag,25.04052077111556,6132,Ag_18_86,18,86,P,Other,P-Other
18323,2_89,Pt,-53.97635751819325,18323,Pt_2_89,2,89,P,Other,P-Other
19706,69_82,Pt,-48.74321129471355,19706,Pt_69_82,69,82,Other,P,P-Other
16088,15_90,Pd,-33.842717448758776,16088,Pd_15_90,15,90,P,Other,P-Other
17082,74_85,Pd,-45.03179908909078,17082,Pd_74_85,74,85,P,Other,P-Other
5817,12_67,Ag,22.22902808220533,5817,Ag_12_67,12,67,P,Other,P-Other
17654,17_68,Pt,-48.53250825833675,17654,Pt_17_68,17,68,P,Other,P-Other
6231,1_68,Ag,30.075311061460525,6231,Ag_1_68,1,68,P,Other,P-Other
12562,69_74,Cu,-4.711330769088818,12562,Cu_69_74,69,74,Other,P,P-Other
10259,68_75,Au,1.2891391606608522,10259,Au_68_75,68,75,Other,P,P-Other
14031,28_70,Ni,-49.24371698286268,14031,Ni_28_70,28,70,P,Other,P-Other
13018,0_86,Ni,-49.402372387005016,13018,Ni_0_86,0,86,P,Other,P-Other
5831,12_86,Ag,15.785835336893795,5831,Ag_12_86,12,86,P,Other,P-Other
2857,28_69,Ni,-48.6016,2857,Ni_28_69,28,69,P,Other,P-Other
182,24_70,Ag,14.6595,182,Ag_24_70,24,70,P,Other,P-Other
237,30_71,Ag,23.77,237,Ag_30_71,30,71,P,Other,P-Other
6173,19_80,Ag,16.591915355355013,6173,Ag_19_80,19,80,P,Other,P-Other
19662,67_72,Pt,-47.97666469732212,19662,Pt_67_72,67,72,Other,P,P-Other
15072,4_87,Ni,-64.07579476841784,15072,Ni_4_87,4,87,P,Other,P-Other
17158,7_89,Pd,-43.94476939522429,17158,Pd_7_89,7,89,P,Other,P-Other
9186,28_87,Au,4.260133469644643,9186,Au_28_87,28,87,P,Other,P-Other
12694,75_89,Cu,-12.5495565244928,12694,Cu_75_89,75,89,P,Other,P-Other
19829,73_79,Pt,-45.773223588315886,19829,Pt_73_79,73,79,P,Other,P-Other
16348,30_80,Pd,-37.22706634673523,16348,Pd_30_80,30,80,P,Other,P-Other
5886,13_90,Ag,13.4555728721607,5886,Ag_13_90,13,90,P,Other,P-Other
10236,67_73,Au,2.607807352127565,10236,Au_67_73,67,73,Other,P,P-Other
8098,70_75,Ag,25.80925333486812,8098,Ag_70_75,70,75,Other,P,P-Other
17054,72_87,Pd,-43.20354816500912,17054,Pd_72_87,72,87,P,Other,P-Other
6131,18_85,Ag,23.019821150563075,6131,Ag_18_85,18,85,P,Other,P-Other
6772,30_79,Ag,24.040183632052504,6772,Ag_30_79,30,79,P,Other,P-Other
9090,25_88,Au,0.3097060065992991,9090,Au_25_88,25,88,P,Other,P-Other
4087,31_71,Pd,-17.23,4087,Pd_31_71,31,71,P,Other,P-Other
12901,8_67,Cu,6.971644896591897,12901,Cu_8_67,8,67,P,Other,P-Other
