Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
4211,59_77,Pd,-44.2420967148064,4211,Pd_59_77,59,77,NHC,NHC,NHC-NHC
4282,76_76,Pd,-37.24845659513085,4282,Pd_76_76,76,76,NHC,NHC,NHC-NHC
4336,11_37,Pt,-42.06731018554274,4336,Pt_11_37,11,37,NHC,NHC,NHC-NHC
4352,13_35,Pt,-41.17163233199972,4352,Pt_13_35,13,35,NHC,NHC,NHC-NHC
4356,13_44,Pt,-47.98532608184178,4356,Pt_13_44,13,44,NHC,NHC,NHC-NHC
4406,18_32,Pt,-34.8825559326142,4406,Pt_18_32,18,32,NHC,NHC,NHC-NHC
4412,18_78,Pt,-32.016950875848124,4412,Pt_18_78,18,78,NHC,NHC,NHC-NHC
4416,19_36,Pt,-46.32092697270127,4416,Pt_19_36,19,36,NHC,NHC,NHC-NHC
4417,19_38,Pt,-49.28000849420641,4417,Pt_19_38,19,38,NHC,NHC,NHC-NHC
4418,19_46,Pt,-45.26116767815256,4418,Pt_19_46,19,46,NHC,NHC,NHC-NHC
4429,1_33,Pt,-38.49178394707269,4429,Pt_1_33,1,33,NHC,NHC,NHC-NHC
4430,1_34,Pt,-37.0951668773414,4430,Pt_1_34,1,34,NHC,NHC,NHC-NHC
4435,20_33,Pt,-43.69575695380627,4435,Pt_20_33,20,33,NHC,NHC,NHC-NHC
4441,21_43,Pt,-44.04274593781884,4441,Pt_21_43,21,43,NHC,NHC,NHC-NHC
4442,21_47,Pt,-42.99295192768477,4442,Pt_21_47,21,47,NHC,NHC,NHC-NHC
4485,25_33,Pt,-46.748378848235006,4485,Pt_25_33,25,33,NHC,NHC,NHC-NHC
4489,25_43,Pt,-45.18162161337386,4489,Pt_25_43,25,43,NHC,NHC,NHC-NHC
4490,25_44,Pt,-46.64163786163408,4490,Pt_25_44,25,44,NHC,NHC,NHC-NHC
4491,25_45,Pt,-44.482476702432905,4491,Pt_25_45,25,45,NHC,NHC,NHC-NHC
4496,25_76,Pt,-39.92854799658744,4496,Pt_25_76,25,76,NHC,NHC,NHC-NHC
4508,27_35,Pt,-44.12065783273283,4508,Pt_27_35,27,35,NHC,NHC,NHC-NHC
4509,27_38,Pt,-49.34193347123801,4509,Pt_27_38,27,38,NHC,NHC,NHC-NHC
4517,28_76,Pt,-42.120013872976415,4517,Pt_28_76,28,76,NHC,NHC,NHC-NHC
4525,29_49,Pt,-45.52902103564702,4525,Pt_29_49,29,49,NHC,NHC,NHC-NHC
4546,30_36,Pt,-37.78529412973148,4546,Pt_30_36,30,36,NHC,NHC,NHC-NHC
4547,30_42,Pt,-36.85448538450146,4547,Pt_30_42,30,42,NHC,NHC,NHC-NHC
4559,31_35,Pt,-35.08259065026505,4559,Pt_31_35,31,35,NHC,NHC,NHC-NHC
4562,31_41,Pt,-38.13643460309686,4562,Pt_31_41,31,41,NHC,NHC,NHC-NHC
4587,33_38,Pt,-51.783662347304926,4587,Pt_33_38,33,38,NHC,NHC,NHC-NHC
4627,36_45,Pt,-52.2513969477659,4627,Pt_36_45,36,45,NHC,NHC,NHC-NHC
4628,36_46,Pt,-46.82452132966864,4628,Pt_36_46,36,46,NHC,NHC,NHC-NHC
4629,36_49,Pt,-50.07744446990546,4629,Pt_36_49,36,49,NHC,NHC,NHC-NHC
4650,37_77,Pt,-40.22039057092479,4650,Pt_37_77,37,77,NHC,NHC,NHC-NHC
