,Record,Field,Value,idx,Sigma,Rho,Predval,Split
776,36_41,Ni,-87.99973426107317,776,-4.569805464658158,0.8175304855230957,-82.83280760436821,1
188,44_46,Ag,11.33,188,-0.5411706184545151,0.5889948642718796,11.28333782633064,1
1313,41_46,Pt,-48.260821184609085,1313,-9.312206529341289,0.6311075113990221,-56.905675693013784,1
82,36_40,Ag,8.610493027139455,82,-11.753346841071737,0.5889948642718796,4.679423613897815,1
942,32_76,Pd,-42.45015769638121,942,10.921101928699619,0.6641452311715003,-39.02581228119569,1
1014,36_48,Pd,-49.68,1014,-6.000331083850579,0.6641452311715003,-50.2641013210689,1
528,35_41,Cu,-10.510500942822546,528,5.411882576676357,0.6984130953590895,-7.770609668207138,1
714,33_33,Ni,-83.79550669295713,714,-9.822683506310003,0.8175304855230957,-87.12719554015345,1
1178,33_35,Pt,-56.12832320854068,1178,5.968262151452137,0.6311075113990221,-47.26205713086755,1
1065,40_41,Pd,-48.28,1065,-3.5848411076555013,0.6641452311715003,-48.659865172436376,1
462,32_32,Cu,-3.01,462,4.400105455787626,0.6984130953590895,-8.477248059020544,1
551,36_47,Cu,-12.440924694761634,551,-2.6786215755518024,0.6984130953590895,-13.421123716180372,1
264,33_45,Au,-0.09,264,0.19358504717524821,0.6016797605501507,-1.4969374083920624,1
137,39_76,Ag,0.8248563990928233,137,-19.30613449802192,0.5889948642718796,0.2308704730181148,1
1355,45_76,Pt,-35.65624928660691,1355,7.549955896956016,0.6311075113990221,-46.263838327347194,1
1197,34_35,Pt,-53.9057451793924,1197,6.4871373468086695,0.6311075113990221,-46.9345910975994,1
840,40_47,Ni,-77.31563352746889,840,0.9579154291689411,0.8175304855230957,-78.31372725820158,1
140,40_40,Ag,7.04128,140,-13.224429149050652,0.5889948642718796,3.8129636895770105,1
531,35_44,Cu,-3.2541552488692105,531,2.8968593090770676,0.6984130953590895,-9.527134853431289,1
250,32_77,Au,6.906461817678064,250,7.963544204581055,0.6016797605501507,3.1780897569203144,1
1188,33_45,Pt,-53.73670759471133,1188,0.19358504717524821,0.6311075113990221,-50.90649922728065,1
679,48_49,Cu,-17.586,679,-5.285234962608423,0.6984130953590895,-15.241616640239027,1
