,Record,Field,Value,idx,Sigma,Rho,Predval,Split
762,34_64,Cu,-13.03,762,-11.823033550845523,0.7016906037082891,-15.632101863217578,0
973,47_54,Cu,-9.88,973,-1.1087704292642464,0.7016906037082891,-8.114004105145755,0
692,59_78,Au,25.46857074322179,692,51.92365542197291,0.3655506754938381,20.22260946943402,0
2076,49_52,Pt,-54.27399831498042,2076,-2.537603742853014,0.5181737643732254,-53.43609476119647,0
1875,37_55,Pt,-50.7927515450865,1875,-4.344012956955331,0.5181737643732254,-54.37212862366635,0
1309,46_50,Ni,-64.26347658969462,1309,1.3754627637528685,0.6550500654648752,-71.6271050897898,0
1603,42_55,Pd,-45.91,1603,6.644914069618782,0.49530689048818577,-41.56179302676145,0
270,47_65,Ag,15.73,270,-2.0958225515481317,0.414168055873688,17.443588934170492,0
442,37_50,Au,2.69867691770196,442,-3.0548793770505975,0.3655506754938381,0.12516893598949363,0
828,38_62,Cu,-5.757326877675951,828,-0.1085592766840735,0.7016906037082891,-7.412165337656009,0
1413,62_76,Ni,-69.92576132947579,1413,7.224308077511752,0.6550500654648752,-67.79581858411811,0
308,50_78,Ag,44.94217438530177,308,56.76000782726982,0.414168055873688,41.81979377899707,0
1112,34_57,Ni,-72.32445562491193,1112,-4.96410724672829,0.6550500654648752,-75.77984084017463,0
0,32_50,Ag,19.93421552143991,0,4.55482283765855,0.414168055873688,20.19807380532353,0
1010,49_57,Cu,-11.47,1010,-2.5474373887402706,0.7016906037082891,-9.123503192475654,0
141,40_55,Ag,15.178066968452184,141,-11.072950846596685,0.414168055873688,13.725549160881556,0
447,37_55,Au,2.796309689991176,447,-4.344012956955331,0.3655506754938381,-0.34607471494647135,0
748,34_50,Cu,-11.02,748,-6.082898354733356,0.7016906037082891,-11.604302932090434,0
2058,48_51,Pt,-51.87544877408072,2058,-4.5467580211129075,0.5181737643732254,-54.47718579676897,0
295,49_56,Ag,18.3277,295,-0.6325265847462215,0.414168055873688,18.049639379908648,0
1908,39_54,Pt,-55.05985601013526,1908,-2.215851896824669,0.5181737643732254,-53.26937139594593,0
1103,33_65,Ni,-73.34347410080954,1103,-6.428948873165895,0.6550500654648752,-76.73938544346827,0
1761,59_76,Pd,-44.0527251153253,1761,5.690407073946235,0.49530689048818577,-42.03456691873724,0
1651,45_52,Pd,-49.83,1651,-0.8023871404601715,0.49530689048818577,-45.25049263165456,0
958,46_56,Cu,-3.2,958,6.008055018090378,0.7016906037082891,-3.1201945605049737,0
2064,48_57,Pt,-52.2769669406116,2064,-4.876554986608353,0.5181737643732254,-54.648077931858616,0
172,42_52,Ag,17.582019481342286,172,4.0417484494298295,0.414168055873688,19.98557478343226,0
1372,49_62,Ni,-71.60107872867957,1372,-1.1606544642895793,0.6550500654648752,-73.28838884604559,0
1634,44_52,Pd,-42.1,1634,3.7425776151520815,0.4961290741700505,-43.169617249767036,1
39,34_55,Ag,17.481456289067864,39,-7.064779337687872,0.44525280817861196,15.204510882517223,1
1490,35_61,Pd,-42.31,1490,5.6555371663885445,0.4961290741700505,-42.220542398687336,1
943,45_58,Cu,-8.043380370829254,943,-1.730719864272272,0.7088306417570605,-8.797816777256514,1
163,41_60,Ag,18.151,163,-6.505656026091155,0.44525280817861196,15.453462107123785,1
1896,38_59,Pt,-52.507227232679725,1896,0.4488755038553068,0.47931048971091095,-52.13117586356669,1
1773,63_76,Pd,-48.48647048976272,1773,-1.4766805260438576,0.4961290741700505,-45.759042959213076,1
706,64_77,Au,1.654215679038316,706,-4.403894970370329,0.3457138009733418,-0.24697836372359583,1
297,49_58,Ag,16.74585127690807,297,-2.1935318516725264,0.44525280817861196,17.37344750499856,1
1080,32_59,Ni,-68.82767673907802,1080,3.581839503353755,0.6550441405328495,-69.88358404319082,1
1494,35_65,Pd,-40.12,1494,14.737992624160547,0.4961290741700505,-37.71447218123219,1
1077,32_56,Ni,-68.2929349723272,1077,3.2615414234807574,0.6550441405328495,-70.09339342363555,1
187,43_50,Ag,19.25066721625626,187,6.1900285927227685,0.44525280817861196,21.106251335400696,1
1343,48_50,Ni,-74.43387525342405,1343,-1.7843632011542525,0.6550441405328495,-73.39868368169033,1
697,61_77,Au,3.6884457683190703,697,36.406604978690716,0.3457138009733418,13.86177469328867,1
1889,38_52,Pt,-52.20017381105572,1889,0.6348906233235341,0.47931048971091095,-52.04201686556074,1
1336,47_60,Ni,-71.08639691537246,1336,-6.472975879229323,0.6550441405328495,-76.46993194369144,1
667,51_77,Au,13.496019147802144,667,21.80902861035757,0.3457138009733418,8.815191081993586,1
798,36_66,Cu,-2.53,798,-1.2254897736729387,0.7088306417570605,-8.439694207902011,1
759,34_61,Cu,-8.78,759,-6.831457865513563,0.7088306417570605,-12.413376168111004,1
413,35_55,Au,4.51,413,9.032233011715906,0.3457138009733418,4.398076511327714,1
414,35_56,Au,3.92,414,2.6890173963005095,0.3457138009733418,2.2051393305290015,1
336,60_76,Ag,-1.7605768248080228e-49,336,51.60506250990316,0.44525280817861196,41.32742272055218,1
2040,47_50,Pt,-49.38994637457654,2040,-2.1267981985358007,0.47931048971091095,-53.36572328719528,1
532,42_55,Au,-0.21,532,5.694592663550965,0.3457138009733418,3.244208180281624,1
115,38_63,Ag,17.38,115,-1.0256887273796855,0.44525280817861196,17.89343293560203,1
782,36_50,Cu,-7.196352947503328,782,-6.198410728587756,0.7088306417570605,-11.964652959781414,1
1935,40_64,Pt,-54.01729579363018,1935,-16.037339867094303,0.47931048971091095,-60.03319182649609,1
211,44_57,Ag,20.275569486431777,211,5.9239515260497235,0.44525280817861196,20.987779774272596,1
1587,41_56,Pd,-45.71,1587,-3.922559240378959,0.4961290741700505,-46.97251450128839,1
277,48_55,Ag,17.829268193803728,277,-1.1501934810719516,0.44525280817861196,17.83799684438896,1
409,35_51,Au,5.31,409,7.189033721133967,0.3457138009733418,3.760857078629264,1
1847,35_61,Pt,-56.13214306440205,1847,5.6555371663885445,0.47931048971091095,-49.635568312338854,1
1999,44_60,Pt,-56.09673484507948,1999,-0.011476605507792725,0.47931048971091095,-52.35182745854497,1
1212,40_55,Ni,-78.99643961992115,1212,-8.262909360831852,0.6550441405328495,-77.64241738275872,1
1071,32_50,Ni,-69.42,1071,4.052175509125844,0.6550441405328495,-69.57549319852819,1
2077,49_53,Pt,-55.63309815805405,2077,1.132824035157418,0.47931048971091095,-51.803352158091215,1
2038,46_65,Pt,-52.23989858711138,2038,-1.0486787583349664,0.47931048971091095,-52.84896933034577,1
1098,33_60,Ni,-70.93728112010285,1098,-6.519878264879509,0.6550441405328495,-76.5006550765886,1
1331,47_55,Ni,-68.19020595634356,1331,-0.37926181056203734,0.6550441405328495,-72.47828024892833,1
1104,33_66,Ni,-67.55888543464243,1104,-3.982349964469285,0.6550441405328495,-74.8384620319686,1
1231,41_57,Ni,-83.23445673333481,1231,-5.006394371725998,0.6550441405328495,-75.50925632058754,1
1485,35_56,Pd,-40.55,1485,2.6890173963005095,0.4961290741700505,-43.69231910572827,1
1415,62_78,Ni,-41.646249937824905,1415,45.58229346417451,0.6550441405328495,-42.37143277643547,1
1621,43_56,Pd,-40.04,1621,5.4130291306144365,0.4961290741700505,-42.34085768595474,1
1855,36_52,Pt,-53.65618291310966,1855,-4.466814921053768,0.47931048971091095,-54.48731784839709,1
1585,41_54,Pd,-47.71,1585,-5.4929564910726985,0.4961290741700505,-47.75163423535426,1
1626,43_61,Pd,-40.28,1626,3.627706499451966,0.4961290741700505,-43.226608150048214,1
1815,33_63,Pt,-62.83121654111892,1815,-2.6757362008276995,0.47931048971091095,-53.628835029894745,1
392,34_51,Au,4.63,392,2.8572771284603573,0.3457138009733418,2.263309042084739,1
737,33_56,Cu,-10.89,737,-5.922865858845653,0.7088306417570605,-11.769338312929253,1
1442,32_64,Pd,-45.82,1442,-1.5660819549274556,0.4961290741700505,-45.803397607354576,1
1113,34_58,Ni,-71.04966886527836,1113,-7.526636416047516,0.6550441405328495,-77.16012610444488,1
1636,44_54,Pd,-43.79,1636,4.8764727068380385,0.4961290741700505,-42.60705892772292,1
779,35_64,Cu,2.2,779,3.67576956423305,0.7088306417570605,-4.965531405996324,1
682,56_77,Au,12.349749223329129,682,24.17761692061684,0.3457138009733418,9.634044749674343,1
502,40_59,Au,-4.34,502,-12.46033361036555,0.3457138009733418,-3.0322003882648447,1
1550,39_53,Pd,-44.51,1550,-10.472012883930953,0.4961290741700505,-50.2218888737835,1
431,36_56,Au,-4.25,431,-3.1533864004264824,0.3457138009733418,0.18533970714142933,1
2050,47_60,Pt,-48.85792020475492,2050,-6.472975879229323,0.47931048971091095,-55.44889183969913,1
1869,36_66,Pt,-49.34041707916185,1869,-1.2254897736729387,0.47931048971091095,-52.933716704693694,1
427,36_52,Au,-4.16,427,-4.466814921053768,0.3457138009733418,-0.2687306590314227,1
